id	title	description	link	price	availability	image link	brand	gtin	identifier exists	produc type
30495283	CARTERA PEONÍA	Mochila / Bandolera de ecocuero con solapa estampada fullprint. Tiras largas con argollas metálicas regulables de ecocuero combinado que permiten el uso como mochila o bandolera gracias a su sistema con mosquetones. Borla tira cierre de ecocuero combinada. Cómodo y seguro cierre en el dorso de la bandolera. Interior forrado con bolsillo doble para el celular. Excelentes terminaciones y hermosos detalles. Encontrala en negro, nude, silver y celestino.	https://www.tienda.chimola.com.ar/productos/cartera-peonia/	2290 ARS	In stock	https://d26lpennugtm8s.cloudfront.net/stores/892/693/products/cb18c_11-7b6eaa3be98ef8401015402185122764-640-0.jpg	Chimola		no	Inicio > Productos
30495192	CARTERA GOLONDRINAS	Bandolera de ecocuero con estampa impresa y bordada con detalles de tachas metálicas y apliques de ecocuero. Manija corta de mano y correa larga regulable con tachas metálicas. Herraje metálico y cierres imantados. Interior forrado con bolsillo doble para el celular. Excelentes terminaciones y hermosos detalles. Encontrala en rojo, negro, camel y nude.	https://www.tienda.chimola.com.ar/productos/cartera-golondrinas/	2190 ARS	In stock	https://d26lpennugtm8s.cloudfront.net/stores/892/693/products/cb17r_11-853f3de53d4e59d01b15402183546961-640-0.jpg	Chimola		no	Inicio > Productos
30495010	CARTERA COLIBRI	Bandolera de Ecocuero con estampa bordada y detalles de tachas metálicas. Correa larga regulable con estampa combinada. Cómodo y seguro cierre en el dorso de la bandolera. Interior forrado con bolsillo doble para el celular. Excelentes terminaciones y hermosos detalles. Encontrala en negro, camel, blanco y azul.	https://www.tienda.chimola.com.ar/productos/cartera-colibri/	2190 ARS	In stock	https://d26lpennugtm8s.cloudfront.net/stores/892/693/products/cb16a_11-f87622d16bc171005b15402180460403-640-0.jpg	Chimola		no	Inicio > Productos
30494906	CARTERA AMARANTO	Bandolera de ecocuero con estampa fullprint de flores y hojas silvestres. Manija corta de mano y correa larga regulable con estampa combinada. Cómodo y seguro cierre en el dorso de la bandolera. Interior forrado con bolsillo doble para el celular. Excelentes terminaciones y hermosos detalles. Encontrala en beige, negro, maíz y rosa.	https://www.tienda.chimola.com.ar/productos/cartera-amaranto/	2090 ARS	In stock	https://d26lpennugtm8s.cloudfront.net/stores/892/693/products/cb15m_11-ea28507e5a807d2eb115402178761625-640-0.jpg	Chimola		no	Inicio > Productos
30494764	CARTERA BEGONIA	Bandolera de ecocuero con solapa estampada, herrajes metálicos y detalles de tachas metálicas en los laterales. Manija corta de mano y correa larga regulable. Cómodo y seguro cierre en el dorso de la bandolera. Interior forrado con bolsillo doble para el celular. Excelentes terminaciones y hermosos detalles. Encontrala en negro, rosa, blanco y camel.	https://www.tienda.chimola.com.ar/productos/cartera-begonia/	2190 ARS	In stock	https://d26lpennugtm8s.cloudfront.net/stores/892/693/products/cb14-rosa31-203376521c08c1effa15402176778307-640-0.jpg	Chimola		no	Inicio > Productos
30494636	CARTERA JACINTO	Bandolera de ecocuero con solapa estampada y detalles de tachas metálicas. Manija corta de mano y correa larga regulable. Cómodo y seguro cierre en el dorso de la bandolera. Interior forrado con bolsillo doble para el celular. Excelentes terminaciones y hermosos detalles. Encontrala también en negro, camel, nude y celestino.	https://www.tienda.chimola.com.ar/productos/cartera-jacinto/	2190 ARS	In stock	https://d26lpennugtm8s.cloudfront.net/stores/892/693/products/cb13ce_11-36d8dea51e3dad852315402174813865-640-0.jpg	Chimola		no	Inicio > Productos
30494490	BANDOLERA MOCHILA STAR	Mochila chica / Bandolera de ecocuero con bolsillo estampado fullprint con detalles de tachas metálicas y apliques de ecocuero en colores vibrantes. Manija corta y tiras largas regulables de ecocuero combinado que permiten el uso como mochila o bandolera gracias a su sistema con mosquetones. Interior forrado con bolsillo doble para el celular. Cómodo y seguro bolsillo en el dorso de la mochila. Cierre y tira cierres metálicos. Excelentes terminaciones y hermosos detalles. Encontrala también en negro, camel, lima y blanco.	https://www.tienda.chimola.com.ar/productos/bandolera-mochila-star/	2190 ARS	In stock	https://d26lpennugtm8s.cloudfront.net/stores/892/693/products/cb12_11-84681e4357522fa78e15402172731702-640-0.jpg	Chimola		no	Inicio > Productos
30494390	BANDOLERA ROCKER	Bandolera de ecocuero con correa larga regulable estampada. Detalles de tachas. Interior forrado con cierre y doble compartimento para el celular. Cierre y tira cierres metálicos. Borla de ecocuero. Excelentes terminaciones y hermosos detalles. Encontrala también en negro, camel, rojo y blanco.	https://www.tienda.chimola.com.ar/productos/bandolera-rocker/	2190 ARS	In stock	https://d26lpennugtm8s.cloudfront.net/stores/892/693/products/cb11r_11-acf2d18ac8b91c0b7915402171005260-640-0.jpg	Chimola		no	Inicio > Productos
30494048	MOCHILA MATERNITY STREET	Bella y práctica mochila maternal fullprint de tela impermeable, combinada con solapa de ecocuero. Manijas cortas, ideales para colgar del cochecito, y correas largas combinadas con ecocuero, cómodos bolsillos y compartimentos en interior y exterior. Bolsillo touchscreen en el dorso. Excelente calidad y detalles de terminación. Interior impermeable con bolsillos internos. Excelentes terminaciones y hermosos detalles. Encontrala también en camel, negro, nude y hielo.	https://www.tienda.chimola.com.ar/productos/mochila-maternity-street/	2790 ARS	In stock	https://d26lpennugtm8s.cloudfront.net/stores/892/693/products/m22h_11-538d9caf824e1c270415402165834681-640-0.jpg	Chimola		no	Inicio > Productos
30493973	MOCHILA ROOSTERS	Mochila grande de ecocuero con solapa estampada, bordada y con detalles en tachas. Cierre con herraje metálico imantado. Bolsillos en el frente, con estampa, aplique de ecocuero y detalles de tachas. Correa de mano  y correas largas regulables combinadas con ecocuero. Interior forrado con cierre y doble compartimento para el celular. Excelentes terminaciones y hermosos detalles. Encontrala también en camel, negro, nude y blanco.	https://www.tienda.chimola.com.ar/productos/mochila-roosters/	2590 ARS	In stock	https://d26lpennugtm8s.cloudfront.net/stores/892/693/products/m21n_11-cbc6bc9fe52e11dcd415402163788520-640-0.jpg	Chimola		no	Inicio > Productos
30493886	MOCHILA FULL NATURE	Mochila grande de tela impermeable fullprint con apliques de ecocuero y detalles de tachas. Cierre metálico. Bolsillos laterales. Correa de mano  y correas largas regulables combinadas con ecocuero. Interior forrado con cierre y doble compartimento para el celular. Excelentes terminaciones y hermosos detalles. Encontrala también en azul, negro, nude y blanco.	https://www.tienda.chimola.com.ar/productos/mochila-full-nature/	2590 ARS	In stock	https://d26lpennugtm8s.cloudfront.net/stores/892/693/products/m20a_11-1ca407f682df34f1f715402161682425-640-0.jpg	Chimola		no	Inicio > Productos
30493736	MOCHILA TIGERS TRAMA	Mochila grande de tela impermeable con solapa de ecocuero y detalles de tachas. Dorso con bolsillo porta celular touchscreen. Correa de mano  y correas largas regulables. Interior forrado con cierre y doble compartimento para el celular. Excelentes terminaciones y hermosos detalles. Encontrala también en camel, negro, rosa y nude.	https://www.tienda.chimola.com.ar/productos/mochila-tigers-trama/	2290 ARS	In stock	https://d26lpennugtm8s.cloudfront.net/stores/892/693/products/m19c_11-f49704f293c349b16415402159321719-640-0.jpg	Chimola		no	Inicio > Productos
30493587	MOCHILA PARROTS	Mochila mediana de ecocuero con solapa estampada y con apliques de ecocuero y detalles de tachas. Cierre con cordón. Bolsillos laterales. Correa de mano  y correas largas regulables. Interior forrado con cierre y doble compartimento para el celular. Excelentes terminaciones y hermosos detalles. Encontrala también en camel, nude, negro y hielo.	https://www.tienda.chimola.com.ar/productos/mochila-parrots/	2490 ARS	In stock	https://d26lpennugtm8s.cloudfront.net/stores/892/693/products/m18c_11-a24e0c4cc15c6d860a15402157019017-640-0.jpg	Chimola		no	Inicio > Productos
30493362	MOCHILA SNAKE	Mochila mediana de ecocuero con estampa en cuño bajorrelieve y detalle de tachas. Correa  al hombro estampada. Correa de mano  y correas largas regulables. Bolsillos laterales. Cómodo y seguro bolsillo en el dorso de la mochila. Interior forrado con cierre y doble compartimento para el celular. Excelentes terminaciones y hermosos detalles. Encontrala también en fucsia, negro, silver y camel.	https://www.tienda.chimola.com.ar/productos/mochila-snake/	2590 ARS	In stock	https://d26lpennugtm8s.cloudfront.net/stores/892/693/products/m17s_11-73f6f1c9a3ea231ce615402153577625-640-0.jpg	Chimola		no	Inicio > Productos
30493217	MOCHILA PEACOCK	Mochila mediana de ecocuero con solapa estampada, con detalles de tachas y apliques de ecocuero. Cierre con cordón de ecocuero. Correa de mano  y correas largas regulables estampadas. Interior forrado con cierre y doble compartimento para el celular. Excelentes terminaciones y hermosos detalles. Encontrala también en nude, negro, rosa y rojo.	https://www.tienda.chimola.com.ar/productos/mochila-peacock/	2490 ARS	In stock	https://d26lpennugtm8s.cloudfront.net/stores/892/693/products/m16rs_11-b1a4d74691b46b589215402151162833-640-0.jpg	Chimola		no	Inicio > Productos
30493077	MOCHILA TIGER BORDADA	Mochila mediana de ecocuero con solapa estampada y bordada. Cierre con herraje metálico imantado. Detalle de tachas en los laterales. Correas largas regulables. Interior forrado con cierre y doble compartimento para el celular. Excelentes terminaciones y hermosos detalles. Encontrala también en negro, hielo, maíz y camel.	https://www.tienda.chimola.com.ar/productos/mochila-tiger-bordada/	2490 ARS	In stock	https://d26lpennugtm8s.cloudfront.net/stores/892/693/products/m15c_11-254d5a57b2f5af5c4115402148959600-640-0.jpg	Chimola		no	Inicio > Productos
